"","NumeroValore","Date","Price"
"1","LU0810451608","2006-03-16 00:00:00.000",100
"2","LU0810451608","2006-03-17 00:00:00.000",100
"3","LU0810451608","2006-03-20 00:00:00.000",100
"4","LU0810451608","2006-03-21 00:00:00.000",100
"5","LU0810451608","2006-03-22 00:00:00.000",100
"6","LU0810451608","2006-03-23 00:00:00.000",100
"7","LU0810451608","2006-03-24 00:00:00.000",100
"8","LU0810451608","2006-03-27 00:00:00.000",100
"9","LU0810451608","2006-03-28 00:00:00.000",100
"10","LU0810451608","2006-03-29 00:00:00.000",100
"11","LU0810451608","2006-03-30 00:00:00.000",100
"12","LU0810451608","2006-03-31 00:00:00.000",100
"13","LU0810451608","2006-04-03 00:00:00.000",100
"14","LU0810451608","2006-04-04 00:00:00.000",100
"15","LU0810451608","2006-04-05 00:00:00.000",100
"16","LU0810451608","2006-04-06 00:00:00.000",100
"17","LU0810451608","2006-04-07 00:00:00.000",100
"18","LU0810451608","2006-04-10 00:00:00.000",100
"19","LU0810451608","2006-04-11 00:00:00.000",100
"20","LU0810451608","2006-04-12 00:00:00.000",100
"21","LU0810451608","2006-04-17 00:00:00.000",100
"22","LU0810451608","2006-04-18 00:00:00.000",100
"23","LU0810451608","2006-04-19 00:00:00.000",100
"24","LU0810451608","2006-04-20 00:00:00.000",100
"25","LU0810451608","2006-04-21 00:00:00.000",100.15
"26","LU0810451608","2006-04-24 00:00:00.000",100.18
"27","LU0810451608","2006-04-25 00:00:00.000",100.16
"28","LU0810451608","2006-04-26 00:00:00.000",100.18
"29","LU0810451608","2006-04-27 00:00:00.000",100.14
"30","LU0810451608","2006-05-01 00:00:00.000",100.13
"31","LU0810451608","2006-05-02 00:00:00.000",100.19
"32","LU0810451608","2006-05-03 00:00:00.000",100.17
"33","LU0810451608","2006-05-04 00:00:00.000",100.19
"34","LU0810451608","2006-05-05 00:00:00.000",100.21
"35","LU0810451608","2006-05-08 00:00:00.000",100.15
"36","LU0810451608","2006-05-09 00:00:00.000",100.22
"37","LU0810451608","2006-05-10 00:00:00.000",100.22
"38","LU0810451608","2006-05-11 00:00:00.000",100.22
"39","LU0810451608","2006-05-12 00:00:00.000",100.25
"40","LU0810451608","2006-05-15 00:00:00.000",100.26
"41","LU0810451608","2006-05-16 00:00:00.000",100.21
"42","LU0810451608","2006-05-17 00:00:00.000",100.26
"43","LU0810451608","2006-05-18 00:00:00.000",100.26
"44","LU0810451608","2006-05-19 00:00:00.000",100.24
"45","LU0810451608","2006-05-22 00:00:00.000",100.27
"46","LU0810451608","2006-05-23 00:00:00.000",100.32
"47","LU0810451608","2006-05-25 00:00:00.000",100.32
"48","LU0810451608","2006-05-26 00:00:00.000",100.31
"49","LU0810451608","2006-05-29 00:00:00.000",100.37
"50","LU0810451608","2006-05-30 00:00:00.000",100.36
"51","LU0810451608","2006-05-31 00:00:00.000",100.31
"52","LU0810451608","2006-06-01 00:00:00.000",100.29
"53","LU0810451608","2006-06-05 00:00:00.000",100.26
"54","LU0810451608","2006-06-06 00:00:00.000",100.32
"55","LU0810451608","2006-06-07 00:00:00.000",100.34
"56","LU0810451608","2006-06-08 00:00:00.000",100.29
"57","LU0810451608","2006-06-09 00:00:00.000",100.26
"58","LU0810451608","2006-06-12 00:00:00.000",100.33
"59","LU0810451608","2006-06-13 00:00:00.000",100.37
"60","LU0810451608","2006-06-15 00:00:00.000",100.37
"61","LU0810451608","2006-06-19 00:00:00.000",100.41
"62","LU0810451608","2006-06-20 00:00:00.000",100.39
"63","LU0810451608","2006-06-21 00:00:00.000",100.42
"64","LU0810451608","2006-06-22 00:00:00.000",100.4
"65","LU0810451608","2006-06-23 00:00:00.000",100.4
"66","LU0810451608","2006-06-26 00:00:00.000",100.4
"67","LU0810451608","2006-06-27 00:00:00.000",100.42
"68","LU0810451608","2006-06-29 00:00:00.000",100.41
"69","LU0810451608","2006-06-30 00:00:00.000",100.36
"70","LU0810451608","2006-07-03 00:00:00.000",100.41
"71","LU0810451608","2006-07-04 00:00:00.000",100.45
"72","LU0810451608","2006-07-05 00:00:00.000",100.46
"73","LU0810451608","2006-07-06 00:00:00.000",100.46
"74","LU0810451608","2006-07-10 00:00:00.000",100.42
"75","LU0810451608","2006-07-11 00:00:00.000",100.51
"76","LU0810451608","2006-07-12 00:00:00.000",100.5
"77","LU0810451608","2006-07-13 00:00:00.000",100.49
"78","LU0810451608","2006-07-14 00:00:00.000",100.53
"79","LU0810451608","2006-07-17 00:00:00.000",100.51
"80","LU0810451608","2006-07-18 00:00:00.000",100.55
"81","LU0810451608","2006-07-19 00:00:00.000",100.56
"82","LU0810451608","2006-07-20 00:00:00.000",100.48
"83","LU0810451608","2006-07-21 00:00:00.000",100.57
"84","LU0810451608","2006-07-24 00:00:00.000",100.57
"85","LU0810451608","2006-07-25 00:00:00.000",100.6
"86","LU0810451608","2006-07-26 00:00:00.000",100.6
"87","LU0810451608","2006-07-27 00:00:00.000",100.62
"88","LU0810451608","2006-07-28 00:00:00.000",100.62
"89","LU0810451608","2006-08-01 00:00:00.000",100.62
"90","LU0810451608","2006-08-02 00:00:00.000",100.68
"91","LU0810451608","2006-08-07 00:00:00.000",100.66
"92","LU0810451608","2006-08-08 00:00:00.000",100.7
"93","LU0810451608","2006-08-09 00:00:00.000",100.69
"94","LU0810451608","2006-08-10 00:00:00.000",100.68
"95","LU0810451608","2006-08-11 00:00:00.000",100.69
"96","LU0810451608","2006-08-15 00:00:00.000",100.69
"97","LU0810451608","2006-08-16 00:00:00.000",100.78
"98","LU0810451608","2006-08-17 00:00:00.000",100.73
"99","LU0810451608","2006-08-18 00:00:00.000",100.75
"100","LU0810451608","2006-08-21 00:00:00.000",100.73
"101","LU0810451608","2006-08-22 00:00:00.000",100.76
"102","LU0810451608","2006-08-23 00:00:00.000",100.76
"103","LU0810451608","2006-08-24 00:00:00.000",100.79
"104","LU0810451608","2006-08-25 00:00:00.000",100.79
"105","LU0810451608","2006-08-28 00:00:00.000",100.78
"106","LU0810451608","2006-08-29 00:00:00.000",100.82
"107","LU0810451608","2006-08-30 00:00:00.000",100.81
"108","LU0810451608","2006-08-31 00:00:00.000",100.83
"109","LU0810451608","2006-09-01 00:00:00.000",100.78
"110","LU0810451608","2006-09-04 00:00:00.000",100.8
"111","LU0810451608","2006-09-05 00:00:00.000",100.88
"112","LU0810451608","2006-09-06 00:00:00.000",100.89
"113","LU0810451608","2006-09-07 00:00:00.000",100.85
"114","LU0810451608","2006-09-08 00:00:00.000",100.84
"115","LU0810451608","2006-09-11 00:00:00.000",100.86
"116","LU0810451608","2006-09-12 00:00:00.000",100.91
"117","LU0810451608","2006-09-13 00:00:00.000",100.91
"118","LU0810451608","2006-09-14 00:00:00.000",100.87
"119","LU0810451608","2006-09-15 00:00:00.000",100.91
"120","LU0810451608","2006-09-18 00:00:00.000",100.91
"121","LU0810451608","2006-09-19 00:00:00.000",100.94
"122","LU0810451608","2006-09-20 00:00:00.000",100.93
"123","LU0810451608","2006-09-21 00:00:00.000",100.93
"124","LU0810451608","2006-09-22 00:00:00.000",100.88
"125","LU0810451608","2006-09-25 00:00:00.000",100.97
"126","LU0810451608","2006-09-26 00:00:00.000",100.99
"127","LU0810451608","2006-09-27 00:00:00.000",100.98
"128","LU0810451608","2006-09-28 00:00:00.000",101.11
"129","LU0810451608","2006-09-29 00:00:00.000",101.08
"130","LU0810451608","2006-10-02 00:00:00.000",101.12
"131","LU0810451608","2006-10-03 00:00:00.000",101.12
"132","LU0810451608","2006-10-04 00:00:00.000",101.14
"133","LU0810451608","2006-10-05 00:00:00.000",101.07
"134","LU0810451608","2006-10-06 00:00:00.000",101.21
"135","LU0810451608","2006-10-09 00:00:00.000",101.18
"136","LU0810451608","2006-10-11 00:00:00.000",101.21
"137","LU0810451608","2006-10-12 00:00:00.000",101.17
"138","LU0810451608","2006-10-13 00:00:00.000",101.15
"139","LU0810451608","2006-10-16 00:00:00.000",101.19
"140","LU0810451608","2006-10-17 00:00:00.000",101.18
"141","LU0810451608","2006-10-18 00:00:00.000",101.19
"142","LU0810451608","2006-10-19 00:00:00.000",101.19
"143","LU0810451608","2006-10-20 00:00:00.000",101.21
"144","LU0810451608","2006-10-23 00:00:00.000",101.22
"145","LU0810451608","2006-10-24 00:00:00.000",101.25
"146","LU0810451608","2006-10-25 00:00:00.000",101.23
"147","LU0810451608","2006-10-26 00:00:00.000",101.25
"148","LU0810451608","2006-10-27 00:00:00.000",101.23
"149","LU0810451608","2006-10-30 00:00:00.000",101.25
"150","LU0810451608","2006-11-01 00:00:00.000",101.3
"151","LU0810451608","2006-11-02 00:00:00.000",101.27
"152","LU0810451608","2006-11-03 00:00:00.000",101.34
"153","LU0810451608","2006-11-06 00:00:00.000",101.31
"154","LU0810451608","2006-11-07 00:00:00.000",101.34
"155","LU0810451608","2006-11-08 00:00:00.000",101.34
"156","LU0810451608","2006-11-09 00:00:00.000",101.38
"157","LU0810451608","2006-11-10 00:00:00.000",101.36
"158","LU0810451608","2006-11-13 00:00:00.000",101.36
"159","LU0810451608","2006-11-14 00:00:00.000",101.43
"160","LU0810451608","2006-11-15 00:00:00.000",101.43
"161","LU0810451608","2006-11-16 00:00:00.000",101.46
"162","LU0810451608","2006-11-17 00:00:00.000",101.42
"163","LU0810451608","2006-11-20 00:00:00.000",101.4
"164","LU0810451608","2006-11-21 00:00:00.000",101.46
"165","LU0810451608","2006-11-22 00:00:00.000",101.46
"166","LU0810451608","2006-11-23 00:00:00.000",101.49
"167","LU0810451608","2006-11-24 00:00:00.000",101.48
"168","LU0810451608","2006-11-27 00:00:00.000",101.47
"169","LU0810451608","2006-11-28 00:00:00.000",101.51
"170","LU0810451608","2006-11-29 00:00:00.000",101.54
"171","LU0810451608","2006-11-30 00:00:00.000",101.55
"172","LU0810451608","2006-12-01 00:00:00.000",101.53
"173","LU0810451608","2006-12-04 00:00:00.000",101.5
"174","LU0810451608","2006-12-05 00:00:00.000",101.59
"175","LU0810451608","2006-12-06 00:00:00.000",101.63
"176","LU0810451608","2006-12-08 00:00:00.000",101.61
"177","LU0810451608","2006-12-11 00:00:00.000",101.6
"178","LU0810451608","2006-12-12 00:00:00.000",101.61
"179","LU0810451608","2006-12-13 00:00:00.000",101.61
"180","LU0810451608","2006-12-14 00:00:00.000",101.66
"181","LU0810451608","2006-12-15 00:00:00.000",101.6
"182","LU0810451608","2006-12-18 00:00:00.000",101.63
"183","LU0810451608","2006-12-19 00:00:00.000",101.66
"184","LU0810451608","2006-12-20 00:00:00.000",101.66
"185","LU0810451608","2006-12-21 00:00:00.000",101.64
"186","LU0810451608","2006-12-26 00:00:00.000",101.64
"187","LU0810451608","2006-12-27 00:00:00.000",101.72
"188","LU0810451608","2006-12-28 00:00:00.000",101.67
"189","LU0810451608","2007-01-02 00:00:00.000",101.67
"190","LU0810451608","2007-01-03 00:00:00.000",101.67
"191","LU0810451608","2007-01-04 00:00:00.000",101.67
"192","LU0810451608","2007-01-09 00:00:00.000",101.8
"193","LU0810451608","2007-01-10 00:00:00.000",101.8
"194","LU0810451608","2007-01-11 00:00:00.000",101.82
"195","LU0810451608","2007-01-15 00:00:00.000",101.82
"196","LU0810451608","2007-01-16 00:00:00.000",101.86
"197","LU0810451608","2007-01-17 00:00:00.000",101.86
"198","LU0810451608","2007-01-18 00:00:00.000",101.91
"199","LU0810451608","2007-01-19 00:00:00.000",101.84
"200","LU0810451608","2007-01-22 00:00:00.000",101.91
"201","LU0810451608","2007-01-23 00:00:00.000",101.93
"202","LU0810451608","2007-01-24 00:00:00.000",101.93
"203","LU0810451608","2007-01-25 00:00:00.000",101.92
"204","LU0810451608","2007-01-26 00:00:00.000",101.99
"205","LU0810451608","2007-01-29 00:00:00.000",101.95
"206","LU0810451608","2007-01-30 00:00:00.000",101.96
"207","LU0810451608","2007-01-31 00:00:00.000",101.97
"208","LU0810451608","2007-02-01 00:00:00.000",101.98
"209","LU0810451608","2007-02-06 00:00:00.000",102.06
"210","LU0810451608","2007-02-07 00:00:00.000",102.07
"211","LU0810451608","2007-02-08 00:00:00.000",102.05
"212","LU0810451608","2007-02-09 00:00:00.000",102.07
"213","LU0810451608","2007-02-12 00:00:00.000",102.07
"214","LU0810451608","2007-02-14 00:00:00.000",102.1
"215","LU0810451608","2007-02-15 00:00:00.000",102.1
"216","LU0810451608","2007-02-16 00:00:00.000",102.1
"217","LU0810451608","2007-02-19 00:00:00.000",102.14
"218","LU0810451608","2007-02-20 00:00:00.000",102.14
"219","LU0810451608","2007-02-21 00:00:00.000",102.12
"220","LU0810451608","2007-02-23 00:00:00.000",102.12
"221","LU0810451608","2007-02-26 00:00:00.000",102.12
"222","LU0810451608","2007-02-27 00:00:00.000",102.21
"223","LU0810451608","2007-02-28 00:00:00.000",102.21
"224","LU0810451608","2007-03-01 00:00:00.000",102.28
"225","LU0810451608","2007-03-02 00:00:00.000",102.28
"226","LU0810451608","2007-03-05 00:00:00.000",102.3
"227","LU0810451608","2007-03-06 00:00:00.000",102.3
"228","LU0810451608","2007-03-07 00:00:00.000",102.36
"229","LU0810451608","2007-03-08 00:00:00.000",102.36
"230","LU0810451608","2007-03-09 00:00:00.000",102.34
"231","LU0810451608","2007-03-12 00:00:00.000",102.29
"232","LU0810451608","2007-03-13 00:00:00.000",102.29
"233","LU0810451608","2007-03-14 00:00:00.000",102.41
"234","LU0810451608","2007-03-15 00:00:00.000",102.47
"235","LU0810451608","2007-03-19 00:00:00.000",102.4
"236","LU0810451608","2007-03-20 00:00:00.000",102.4
"237","LU0810451608","2007-03-21 00:00:00.000",102.4
"238","LU0810451608","2007-03-22 00:00:00.000",102.36
"239","LU0810451608","2007-03-23 00:00:00.000",102.36
"240","LU0810451608","2007-03-26 00:00:00.000",102.24
"241","LU0810451608","2007-03-27 00:00:00.000",102.25
"242","LU0810451608","2007-03-28 00:00:00.000",102.21
"243","LU0810451608","2007-03-29 00:00:00.000",102.16
"244","LU0810451608","2007-03-30 00:00:00.000",102.17
"245","LU0810451608","2007-04-04 00:00:00.000",102.08
"246","LU0810451608","2007-04-09 00:00:00.000",102.12
"247","LU0810451608","2007-04-10 00:00:00.000",102.12
"248","LU0810451608","2007-04-11 00:00:00.000",102.05
"249","LU0810451608","2007-04-12 00:00:00.000",102.05
"250","LU0810451608","2007-04-13 00:00:00.000",101.98
"251","LU0810451608","2007-04-16 00:00:00.000",101.86
"252","LU0810451608","2007-04-17 00:00:00.000",101.84
"253","LU0810451608","2007-04-18 00:00:00.000",101.9
"254","LU0810451608","2007-04-19 00:00:00.000",102.05
"255","LU0810451608","2007-04-20 00:00:00.000",101.99
"256","LU0810451608","2007-04-23 00:00:00.000",101.94
"257","LU0810451608","2007-04-24 00:00:00.000",102.01
"258","LU0810451608","2007-04-25 00:00:00.000",102.09
"259","LU0810451608","2007-04-26 00:00:00.000",102.05
"260","LU0810451608","2007-04-27 00:00:00.000",102.01
"261","LU0810451608","2007-05-01 00:00:00.000",101.94
"262","LU0810451608","2007-05-02 00:00:00.000",101.94
"263","LU0810451608","2007-05-03 00:00:00.000",102.06
"264","LU0810451608","2007-05-04 00:00:00.000",102.03
"265","LU0810451608","2007-05-07 00:00:00.000",102.07
"266","LU0810451608","2007-05-08 00:00:00.000",102.09
"267","LU0810451608","2007-05-09 00:00:00.000",102.09
"268","LU0810451608","2007-05-10 00:00:00.000",102.11
"269","LU0810451608","2007-05-11 00:00:00.000",102.11
"270","LU0810451608","2007-05-14 00:00:00.000",102.17
"271","LU0810451608","2007-05-15 00:00:00.000",102.17
"272","LU0810451608","2007-05-17 00:00:00.000",102
"273","LU0810451608","2007-05-18 00:00:00.000",102
"274","LU0810451608","2007-05-21 00:00:00.000",101.89
"275","LU0810451608","2007-05-22 00:00:00.000",101.88
"276","LU0810451608","2007-05-23 00:00:00.000",101.94
"277","LU0810451608","2007-05-24 00:00:00.000",101.78
"278","LU0810451608","2007-05-28 00:00:00.000",101.78
"279","LU0810451608","2007-05-29 00:00:00.000",101.78
"280","LU0810451608","2007-05-30 00:00:00.000",101.78
"281","LU0810451608","2007-05-31 00:00:00.000",101.77
"282","LU0810451608","2007-06-01 00:00:00.000",101.77
"283","LU0810451608","2007-06-04 00:00:00.000",101.68
"284","LU0810451608","2007-06-05 00:00:00.000",101.64
"285","LU0810451608","2007-06-07 00:00:00.000",101.64
"286","LU0810451608","2007-06-08 00:00:00.000",101.64
"287","LU0810451608","2007-06-11 00:00:00.000",101.44
"288","LU0810451608","2007-06-12 00:00:00.000",101.49
"289","LU0810451608","2007-06-13 00:00:00.000",101.49
"290","LU0810451608","2007-06-14 00:00:00.000",101.28
"291","LU0810451608","2007-06-15 00:00:00.000",101.28
"292","LU0810451608","2007-06-18 00:00:00.000",101.28
"293","LU0810451608","2007-06-20 00:00:00.000",101.39
"294","LU0810451608","2007-06-21 00:00:00.000",101.39
"295","LU0810451608","2007-06-29 00:00:00.000",101.58
"296","LU0810451608","2007-07-02 00:00:00.000",101.67
"297","LU0810451608","2007-07-04 00:00:00.000",101.57
"298","LU0810451608","2007-07-06 00:00:00.000",101.48
"299","LU0810451608","2007-07-09 00:00:00.000",101.48
"300","LU0810451608","2007-07-10 00:00:00.000",101.48
"301","LU0810451608","2007-07-11 00:00:00.000",101.61
"302","LU0810451608","2007-07-12 00:00:00.000",101.61
"303","LU0810451608","2007-07-13 00:00:00.000",101.52
"304","LU0810451608","2007-07-16 00:00:00.000",101.51
"305","LU0810451608","2007-07-18 00:00:00.000",101.6
"306","LU0810451608","2007-07-20 00:00:00.000",101.6
"307","LU0810451608","2007-07-23 00:00:00.000",101.6
"308","LU0810451608","2007-07-24 00:00:00.000",101.6
"309","LU0810451608","2007-07-25 00:00:00.000",101.6
"310","LU0810451608","2007-07-26 00:00:00.000",102.04
"311","LU0810451608","2007-07-27 00:00:00.000",102.04
"312","LU0810451608","2007-07-30 00:00:00.000",102.13
"313","LU0810451608","2007-08-01 00:00:00.000",102.13
"314","LU0810451608","2007-08-02 00:00:00.000",102.14
"315","LU0810451608","2007-08-03 00:00:00.000",102.13
"316","LU0810451608","2007-08-06 00:00:00.000",102.25
"317","LU0810451608","2007-08-07 00:00:00.000",102.27
"318","LU0810451608","2007-08-08 00:00:00.000",102.27
"319","LU0810451608","2007-08-10 00:00:00.000",102.08
"320","LU0810451608","2007-08-13 00:00:00.000",102.31
"321","LU0810451608","2007-08-15 00:00:00.000",102.28
"322","LU0810451608","2007-08-16 00:00:00.000",102.39
"323","LU0810451608","2007-08-17 00:00:00.000",102.39
"324","LU0810451608","2007-08-20 00:00:00.000",102.61
"325","LU0810451608","2007-08-21 00:00:00.000",102.63
"326","LU0810451608","2007-08-22 00:00:00.000",102.63
"327","LU0810451608","2007-08-23 00:00:00.000",102.63
"328","LU0810451608","2007-08-24 00:00:00.000",102.66
"329","LU0810451608","2007-08-27 00:00:00.000",102.67
"330","LU0810451608","2007-08-28 00:00:00.000",102.71
"331","LU0810451608","2007-08-29 00:00:00.000",102.71
"332","LU0810451608","2007-08-30 00:00:00.000",102.89
"333","LU0810451608","2007-09-04 00:00:00.000",102.71
"334","LU0810451608","2007-09-05 00:00:00.000",102.71
"335","LU0810451608","2007-09-06 00:00:00.000",102.8
"336","LU0810451608","2007-09-07 00:00:00.000",102.8
"337","LU0810451608","2007-09-10 00:00:00.000",103.05
"338","LU0810451608","2007-09-11 00:00:00.000",103.05
"339","LU0810451608","2007-09-12 00:00:00.000",103.05
"340","LU0810451608","2007-09-13 00:00:00.000",103.11
"341","LU0810451608","2007-09-14 00:00:00.000",103.11
"342","LU0810451608","2007-09-17 00:00:00.000",103.07
"343","LU0810451608","2007-09-18 00:00:00.000",103.13
"344","LU0810451608","2007-09-19 00:00:00.000",103.13
"345","LU0810451608","2007-09-20 00:00:00.000",102.91
"346","LU0810451608","2007-09-21 00:00:00.000",102.91
"347","LU0810451608","2007-09-24 00:00:00.000",102.84
"348","LU0810451608","2007-09-25 00:00:00.000",102.85
"349","LU0810451608","2007-09-26 00:00:00.000",102.85
"350","LU0810451608","2007-09-27 00:00:00.000",102.8
"351","LU0810451608","2007-09-28 00:00:00.000",102.8
"352","LU0810451608","2007-10-01 00:00:00.000",102.95
"353","LU0810451608","2007-10-02 00:00:00.000",103.01
"354","LU0810451608","2007-10-03 00:00:00.000",103.01
"355","LU0810451608","2007-10-04 00:00:00.000",103.01
"356","LU0810451608","2007-10-05 00:00:00.000",103.01
"357","LU0810451608","2007-10-08 00:00:00.000",103.1
"358","LU0810451608","2007-10-09 00:00:00.000",103.1
"359","LU0810451608","2007-10-10 00:00:00.000",103.1
"360","LU0810451608","2007-10-11 00:00:00.000",103.1
"361","LU0810451608","2007-10-12 00:00:00.000",103.1
"362","LU0810451608","2007-10-15 00:00:00.000",102.98
"363","LU0810451608","2007-10-16 00:00:00.000",102.98
"364","LU0810451608","2007-10-17 00:00:00.000",102.98
"365","LU0810451608","2007-10-18 00:00:00.000",103.05
"366","LU0810451608","2007-10-19 00:00:00.000",103.05
"367","LU0810451608","2007-10-22 00:00:00.000",103.36
"368","LU0810451608","2007-10-23 00:00:00.000",103.54
"369","LU0810451608","2007-10-24 00:00:00.000",103.54
"370","LU0810451608","2007-10-25 00:00:00.000",103.54
"371","LU0810451608","2007-10-26 00:00:00.000",103.54
"372","LU0810451608","2007-10-30 00:00:00.000",103.63
"373","LU0810451608","2007-11-01 00:00:00.000",103.63
"374","LU0810451608","2007-11-02 00:00:00.000",103.45
"375","LU0810451608","2007-11-05 00:00:00.000",103.45
"376","LU0810451608","2007-11-06 00:00:00.000",103.45
"377","LU0810451608","2007-11-07 00:00:00.000",103.64
"378","LU0810451608","2007-11-08 00:00:00.000",103.64
"379","LU0810451608","2007-11-09 00:00:00.000",103.64
"380","LU0810451608","2007-11-12 00:00:00.000",103.87
"381","LU0810451608","2007-11-13 00:00:00.000",103.89
"382","LU0810451608","2007-11-14 00:00:00.000",103.89
"383","LU0810451608","2007-11-15 00:00:00.000",103.76
"384","LU0810451608","2007-11-16 00:00:00.000",103.87
"385","LU0810451608","2007-11-19 00:00:00.000",103.91
"386","LU0810451608","2007-11-20 00:00:00.000",104
"387","LU0810451608","2007-11-21 00:00:00.000",104
"388","LU0810451608","2007-11-22 00:00:00.000",104
"389","LU0810451608","2007-11-23 00:00:00.000",104
"390","LU0810451608","2007-11-26 00:00:00.000",104.03
"391","LU0810451608","2007-11-27 00:00:00.000",104.07
"392","LU0810451608","2007-11-28 00:00:00.000",104.07
"393","LU0810451608","2007-11-29 00:00:00.000",103.91
"394","LU0810451608","2007-11-30 00:00:00.000",103.91
"395","LU0810451608","2007-12-03 00:00:00.000",103.93
"396","LU0810451608","2007-12-04 00:00:00.000",103.93
"397","LU0810451608","2007-12-05 00:00:00.000",103.93
"398","LU0810451608","2007-12-06 00:00:00.000",103.93
"399","LU0810451608","2007-12-07 00:00:00.000",104
"400","LU0810451608","2007-12-10 00:00:00.000",103.81
"401","LU0810451608","2007-12-11 00:00:00.000",103.73
"402","LU0810451608","2007-12-12 00:00:00.000",103.73
"403","LU0810451608","2007-12-13 00:00:00.000",103.63
"404","LU0810451608","2007-12-14 00:00:00.000",103.64
"405","LU0810451608","2007-12-17 00:00:00.000",103.6
"406","LU0810451608","2007-12-18 00:00:00.000",103.6
"407","LU0810451608","2007-12-19 00:00:00.000",103.6
"408","LU0810451608","2007-12-20 00:00:00.000",103.72
"409","LU0810451608","2007-12-26 00:00:00.000",103.72
"410","LU0810451608","2007-12-27 00:00:00.000",103.72
"411","LU0810451608","2007-12-28 00:00:00.000",103.81
"412","LU0810451608","2008-01-01 00:00:00.000",103.81
"413","LU0810451608","2008-01-02 00:00:00.000",103.81
"414","LU0810451608","2008-01-03 00:00:00.000",103.81
"415","LU0810451608","2008-01-04 00:00:00.000",103.72
"416","LU0810451608","2008-01-07 00:00:00.000",104.37
"417","LU0810451608","2008-01-08 00:00:00.000",104.42
"418","LU0810451608","2008-01-09 00:00:00.000",104.43
"419","LU0810451608","2008-01-11 00:00:00.000",104.47
"420","LU0810451608","2008-01-14 00:00:00.000",104.5
"421","LU0810451608","2008-01-15 00:00:00.000",104.5
"422","LU0810451608","2008-01-16 00:00:00.000",104.73
"423","LU0810451608","2008-01-17 00:00:00.000",104.95
"424","LU0810451608","2008-01-18 00:00:00.000",104.95
"425","LU0810451608","2008-01-21 00:00:00.000",105.12
"426","LU0810451608","2008-01-22 00:00:00.000",105.3
"427","LU0810451608","2008-01-23 00:00:00.000",105.3
"428","LU0810451608","2008-01-24 00:00:00.000",105.38
"429","LU0810451608","2008-01-25 00:00:00.000",105.24
"430","LU0810451608","2008-01-28 00:00:00.000",105.03
"431","LU0810451608","2008-01-29 00:00:00.000",105.29
"432","LU0810451608","2008-01-30 00:00:00.000",105.29
"433","LU0810451608","2008-01-31 00:00:00.000",105.23
"434","LU0810451608","2008-02-01 00:00:00.000",105.23
"435","LU0810451608","2008-02-04 00:00:00.000",105.35
"436","LU0810451608","2008-02-05 00:00:00.000",105.35
"437","LU0810451608","2008-02-06 00:00:00.000",105.53
"438","LU0810451608","2008-02-07 00:00:00.000",105.53
"439","LU0810451608","2008-02-08 00:00:00.000",105.71
"440","LU0810451608","2008-02-11 00:00:00.000",105.77
"441","LU0810451608","2008-02-12 00:00:00.000",105.77
"442","LU0810451608","2008-02-13 00:00:00.000",105.68
"443","LU0810451608","2008-02-14 00:00:00.000",105.68
"444","LU0810451608","2008-02-15 00:00:00.000",105.68
"445","LU0810451608","2008-02-18 00:00:00.000",105.6
"446","LU0810451608","2008-02-19 00:00:00.000",105.56
"447","LU0810451608","2008-02-20 00:00:00.000",105.6
"448","LU0810451608","2008-02-21 00:00:00.000",105.54
"449","LU0810451608","2008-02-25 00:00:00.000",105.57
"450","LU0810451608","2008-02-27 00:00:00.000",105.57
"451","LU0810451608","2008-02-29 00:00:00.000",105.6
"452","LU0810451608","2008-03-03 00:00:00.000",105.6
"453","LU0810451608","2008-03-04 00:00:00.000",106.03
"454","LU0810451608","2008-03-05 00:00:00.000",106.03
"455","LU0810451608","2008-03-06 00:00:00.000",105.95
"456","LU0810451608","2008-03-07 00:00:00.000",105.87
"457","LU0810451608","2008-03-10 00:00:00.000",105.91
"458","LU0810451608","2008-03-11 00:00:00.000",105.91
"459","LU0810451608","2008-03-12 00:00:00.000",105.94
"460","LU0810451608","2008-03-13 00:00:00.000",105.86
"461","LU0810451608","2008-03-14 00:00:00.000",105.86
"462","LU0810451608","2008-03-17 00:00:00.000",105.86
"463","LU0810451608","2008-03-19 00:00:00.000",106.03
"464","LU0810451608","2008-03-28 00:00:00.000",106.03
"465","LU0810451608","2008-03-31 00:00:00.000",105.62
"466","LU0810451608","2008-04-01 00:00:00.000",105.62
"467","LU0810451608","2008-04-02 00:00:00.000",105.62
"468","LU0810451608","2008-04-04 00:00:00.000",105.56
"469","LU0810451608","2008-04-07 00:00:00.000",105.64
"470","LU0810451608","2008-04-08 00:00:00.000",105.59
"471","LU0810451608","2008-04-09 00:00:00.000",105.59
"472","LU0810451608","2008-04-10 00:00:00.000",105.68
"473","LU0810451608","2008-04-11 00:00:00.000",105.68
"474","LU0810451608","2008-04-14 00:00:00.000",105.95
"475","LU0810451608","2008-04-15 00:00:00.000",105.96
"476","LU0810451608","2008-04-17 00:00:00.000",105.66
"477","LU0810451608","2008-04-18 00:00:00.000",105.66
"478","LU0810451608","2008-04-21 00:00:00.000",105.3
"479","LU0810451608","2008-04-22 00:00:00.000",105.39
"480","LU0810451608","2008-04-23 00:00:00.000",105.39
"481","LU0810451608","2008-04-24 00:00:00.000",105.29
"482","LU0810451608","2008-04-29 00:00:00.000",105.26
"483","LU0810451608","2008-05-01 00:00:00.000",105.26
"484","LU0810451608","2008-05-02 00:00:00.000",105.26
